id,session_id,language,culture_circle,category,question,answer,question_zh,answer_zh,source_url,source_url_desc
RU-53,RU-53,ru-RU,Russian,Social Norms and Customs,Как в восточнославянской традиции называется один из брачно-гадательных обрядов девушек?,пускание венков по воде,在东斯拉夫传统中，女孩用于占问婚姻前景的一种仪式被称为什么？,在东斯拉夫民俗中，少女为探知自己婚姻前途而进行的占卜仪式之一被称为“пускание венков по воде”。,https://arigus.tv/news/society/148584-ivan-kupala-zachem-plesti-venki-i-prygat-cherez-koster/,Arigus.tv 报道中也解释这种仪式是“看女孩会不会快结婚”的传统做法。
RU-54,RU-54,ru-RU,Russian,"Beliefs, Values, and Knowledge Systems",Как в богослужебной традиции называется этот начальный личностный чин перед главным таинством?,чин имянаречения младенца,在东正教礼仪传统中，用于在主要圣事之前确定个人属灵身份的那个起始小礼仪叫什么？,在东正教实践中，这一在正式受洗前为新生命确定教会姓名、并与特定圣人相连的小礼仪被称为「чин имянаречения младенца」。,https://irinadotsenko.com/Imyanarecheniye/,报道中神父直接提到为每个新生儿单独举行“чин имянаречения младенцев”，用祈祷“固定”与之相应的圣人。
RU-55,RU-55,ru-RU,Russian,"Beliefs, Values, and Knowledge Systems","Как в описаниях таинства называется заключительный символический жест, связанный с малой жертвой?",постриг волос у младенца,在有关洗礼的说明中，那一被视作象征性“小献祭”的终末动作叫什么？,在东正教洗礼仪程中，作为收尾环节、象征把一部分生命献给上帝的动作被称为「постриг волос у младенца」。,https://reutov-hram.ru/?p=46&utm_source=,Reutov-hram.ru：在具体说明洗礼次序时也写明最后要进行“постриг волос крещенного”
RU-56,RU-56,ru-RU,Russian,"Beliefs, Values, and Knowledge Systems",Как в пастырской практике обозначают редкий вариант совершения таинства вне храма?,крещение младенца на дому,在牧灵实践中，那种不在教堂内、而在特殊处境下施行的洗礼形式叫什么？,在东正教传统中，在危急或受限条件下由信徒或神职人员在住宅内为新生命施行的形式被称为「крещение младенца на дому」。,https://pravoslavie.ru/68619.html?utm_source=,Pravoslavie.ru：回忆文中提到帕特里亚尔赫 Алексий II 认为除非有生命危险，否则不应实行“крещение младенцев на дому”。
RU-57,RU-57,ru-RU,Russian,"Beliefs, Values, and Knowledge Systems","Как в литургической традиции называется особая служба с прошением об условиях, важных для жизни людей и полей?",молебен о ниспослании дождя,在东正教礼仪中，为了请求影响人类与庄稼生存条件的自然状况而举行的特别祈祷礼叫什么？,在俄语教会实践中，专门为请求上帝赐下适时甘霖而举行的礼仪性祈祷被称为「молебен о ниспослании дождя」。,https://www.pravmir.ru/moleben-i-molitvy-vo-vremya-bezdozhdiya/,文章《Молебен и молитвы о дожде》详细说明这一祈祷形式的目的与举行方式
RU-58,RU-58,ru-RU,Russian,Social Norms and Customs,Как в девичьих обрядах называется установление ритуального родства участниц в весенне-летнем цикле?,семицкое кумление под берёзой,在春夏之交的少女仪式中，用来确立象征性“姊妹关系”的那种结盟礼叫什么？,在东斯拉夫历法性习俗里，少女通过共同宴饮、相互赠礼等行为结成象征性“姊妹”的仪式被称作「семицкое кумление (под берёзой)」。,https://dvorec-gagarina.ru/wp-content/uploads/2022/09/Etnografiya-i-kraevedenie.-Metodposobie.pdf?utm_source=,《Этнография и краеведение》教材中也把“семицкое кумление”称为古老“братания”习俗的回声
RU-59,RU-59,ru-RU,Russian,Social Norms and Customs,"Как в деревенской среде называют форму коллективного труда, основанную на взаимной безвозмездной поддержке?",деревенские помочи по хозяйству,在传统乡村生活中，以互相无偿帮工为基础的集体劳动形式叫什么？,在俄罗斯农民社会中，那种为完成繁重农活而组织、以互助互惠为基础的集体劳作习俗被称为「деревенские помочи (по хозяйству)」,https://etmus.ru/wp-content/uploads/2024/06/Соловьева-И.Н.-Региональные-народно-певческие-стили.pdf?utm_source=,Соловьёва《Региональные народно-певческие стили》指出“деревенские помочи”是共同耕地、割草、收割、加工亚麻时的传统互助劳动形式
RU-60,RU-60,ru-RU,Russian,Social Norms and Customs,"Как в этнографической литературе обозначают маскарадное действо, входящее в зимний обходный цикл?",Вождение козы (kolyada),在民族志文献中，作为冬季挨家巡回仪式一部分的那种装扮性表演叫什么？,在圣诞期民俗中，参与者扮成具有象征意义的动物形象并挨家表演的节目被称为「вождение козы」。,https://vladmuseum.ru/ru/event/god-prazdniki/svyatki/?utm_source=,弗拉基米尔博物馆“Святки”专页也将该节目列为传统节日结构中的重要环节
RU-61,RU-61,ru-RU,Russian,Cultural Products and Symbols,Как в народной религиозной среде называется один из устойчивых терминов для особо чтимой домашней свечи?,Громничная свеча,在民间宗教语境中，用来指代一种在家庭中被特别珍藏与尊崇的蜡烛的固定术语叫什么？,在俄罗斯传统信仰中，于特定节日祝圣并被视为具有护佑力量的蜡烛通常被称为「громничная свеча」,https://tomin.by/news/ob/10075-pravoslavnye-veruyushchie-segodnya-prazdnuyut-sretenie-gospodne,顿河地区图书馆博客文章专门讨论“громничная свеча”这一概念及其在乡村中的护佑功能
RU-63,RU-63,ru-RU,Russian,Social Norms and Customs,Как в описаниях народной свадьбы называют один из жестов благопожелания в адрес новобрачных?,посыпание хмелем молодых,在民间婚礼的描写中，用来向新人表达祝福的一种象征性动作叫什么？,在俄语婚礼传统里，用啤酒花或类似谷物向新人身上轻撒，以象征富足和欢乐的做法，被称为「посыпание хмелем молодых」,https://www.sv-shtuchki.ru/index.php?option=com_content&view=article&id=343:svadebnyj-dozhd-ili-obrjad-osypanija-novobrachnyh&catid=18:svadebnye-tradicii&Itemid=2,“Свадебные штучки”等婚礼主题网站在介绍俄式传统元素时，专门提到对新人进行「посыпание хмелем」的仪式动作，并将其解释为祝福多福多子的象征行为。
RU-64,RU-64,ru-RU,Russian,Social Norms and Customs,Как в аграрном календаре называют рубежный момент начала сезонного использования домашних животных вне двора?,выгон скота на Юрьев день,在农业年历中，标志着役畜从庭院转入田野工作季节的这一关键节点叫什么？,在俄罗斯传统历法里，被视为把牲畜首次集中赶出村庄、开始年度放牧与田间劳作的日子，被概括为「выгон скота на Юрьев день」。,https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%92%D0%B5%D1%88%D0%BD%D0%B8%D0%B9,俄文维基在“Юрьев день”及相关民俗条目中提到，在春季的该日存在“первый выгон скота”的习俗，被视作农业季节的重要开始标记之一。
